Division,Placement,Skipper,Team,Total Score
A,1,Connor Astwood '16,Boston University,83
A,2,Avery Fanning '16,U. S. Coast Guard Academy,94
A,3,Caleb Armstrong '16,University of Rhode Island,102
A,4,Colin MURPHY '15,Dartmouth College,111
A,5,Duncan Swain '15,Tufts University,125
A,6,Harry Koeppel '17,Boston College,131
A,7,Jordan Bothwick '15,Connecticut College,138
A,8,Matthew Mollerus '17,Harvard University,151
A,9,Michael Booker '15,University of Vermont,163
A,10,Malcolm Lamphere '18,Yale University,164
A,11,Mackenzie Bryan '18,Roger Williams University,167
A,12,Nathan Allman '16,Brown University,179
A,13,Christopher Ford '16,Massachusetts Institute of Technology,184
A,14,John Silvestri '16,Salve Regina University,196
A,15,Matthew Lyons '17,Bowdoin College,201
A,16,Scott Goodrich '16,Northeastern University,202
A,17,John Cappetta '16,Bates College,226
A,18,George Luber '17,Massachusetts Maritime Academy,291
