Division,Placement,Skipper,Team,Total Score
B,1,Charles Sinks '18,Boston College,10
B,2,Cooper Nefsky '17,Connecticut College,10
B,3,John Rolander '17,Tufts University,22
B,4,Steven Pelissier '14,University of Vermont,23
B,5,Thomas Gallagher '16,Dartmouth College,23
B,6,Kendal Richardson '17,Roger Williams University,25
B,7,Charles Welsh '18,Salve Regina University,31
B,8,Markus Suorsa '17,McGill University,33
B,9,Dana Rohde '18,U. S. Coast Guard Academy,37
B,10,Reed Lorimer '18,Boston University,37
B,11,Victoria McGruer '17,Northeastern University,38
B,12,Philip Koch '16,Bowdoin College,39
B,13,John Cappetta '16,Bates College,46
B,14,Karl Ryder '16,Massachusetts Maritime Academy,53
B,15,No show,Plymouth State University,68
B,16,Patricia Hoban '17,Providence College,68
