Division,Placement,Skipper,Team,Total Score
A,1,Paul Perry '15,University of South Florida,8
A,2,Geoffrey Nelson '18,Eckerd College,17
A,3,Jack Famiglietti '18,University of Florida,22
A,4,Sophie Salomon '18,Eckerd College,23
A,5,Ian Ikeda '17,Jacksonville University,27
A,6,Joseph Bello '18,University of South Florida,34
A,7,Matthew Peterson '18,Eckerd College,45
A,8,Natalie Butler '18,Jacksonville University,49
A,9,Benjamin Tino '16,Jacksonville University,60
A,10,Nelson Millett '18,Rollins College,60
A,11,Cornell Lee '16,New College of Florida,66
A,12,Zachary Peralto '18,New College of Florida,66
A,13,Amanda Milford '15,University of South Florida,67
