Division,Placement,Skipper,Team,Total Score
A,1,Bradley Shaw '16,Texas A&M University,22
A,2,Dylan Marohn '16,Texas A&M University at Galveston,34
A,3,Jacob Hafemeister '16,Texas A&M University at Galveston,35
A,4,Noel Ingalls '16,Texas A&M University at Galveston,49
A,5,Aaron Comen '18,University of Texas,63
A,6,Alexander Judd '16,University of Texas,70
A,7,Ashlynd Epstein '16,University of Texas,82
A,8,Kayla Sonnier '15,Texas A&M University at Galveston,84
A,9,Benjamin Lipari '18,Texas A&M University,101
A,10,Zelun Wang '16,Rice University,127
