Division,Placement,Skipper,Team,Total Score
B,1,Ian Barrows '17,Yale University,49
B,2,Connor Godfrey '16,Fordham University,114
B,3,Duncan Swain '15,Tufts University,120
B,4,Chase Quinn '17,St. Mary's College of Maryland,121
B,5,Ryan Davidson '16,College of Charleston,135
B,6,Andrew Mollerus '16,Harvard University,137
B,7,Michael Popp '16,U. S. Naval Academy,143
B,8,Reinier Eenkema Van Dijk '17,Stanford University,144
B,9,Drew Gallagher '18,University of Pennsylvania,148
B,10,Augie Dale '18,Old Dominion University,154
B,11,Greiner Hobbs '18,Hobart and William Smith Colleges,155
B,12,Connor Trepton '15,University of Wisconsin,156
B,13,Alex Post '15,Georgetown University,165
B,14,Michael Booker '15,University of Vermont,171
B,15,Alejandro Monllor '17,Eckerd College,178
B,16,Connor Kelter '18,Cornell University,179
B,17,Kai Friesecke '18,George Washington University,180
B,18,Nathan Allman '16,Brown University,189
B,19,Arthur Libby '17,SUNY Maritime College,214
B,20,No show,Queen's University,315
