Division,Placement,Skipper,Team,Total Score
A,1,Dominique Wright '15,University of South Florida,27
A,2,Sarah Mackey '16,College of Charleston,37
A,3,Seth Barrows '15,Eckerd College,46
A,4,Ian Ikeda '17,Jacksonville University,49
A,5,John Thompson '18,College of Charleston,49
A,6,David Rogers '15,North Carolina State University,59
A,7,John Reddaway '15,Georgia Institute of Technology,68
A,8,Edwin Strong '15,Clemson University,71
A,9,John Sipp '18,Duke University,71
A,10,Taylor Scheuermann '15,University of Miami,76
A,11,Jack Famiglietti '18,University of Florida,80
A,12,Maria Ayala '18,Rollins College,99
A,13,Cassie Todd '16,University of North Carolina at Wilmington,118
A,14,Christopher Moe '17,The Citadel,128
A,15,Maisy Claudio '18,University of Georgia,130
A,16,Brent DeAngelis '16,Auburn University,136
A,17,Zachary Newton '15,University of Tennessee,146
A,18,Thomas Bruce '16,University of North Carolina,147
