Division,Placement,Skipper,Team,Total Score
A,1,John Reddaway '15,Georgia Institute of Technology,8
A,2,Paul Vermazen '18,College of Charleston,16
A,3,Mark Thompson '18,North Carolina State University,20
A,4,John Sipp '18,Duke University,21
A,5,Patrick Kopiwoda '15,University of Tennessee,31
A,6,John Roberts '17,Clemson University,34
A,7,Jared Chrysostom '15,The Citadel,36
A,8,Cassie Todd '16,University of North Carolina at Wilmington,38
A,9,Noah Rickolt '18,Davidson College,45
A,10,Matthew Weber '15,University of Georgia,46
A,11,Brent DeAngelis '16,Auburn University,46
A,12,Cali McGovern '14,Clemson University,50
