Division,Placement,Skipper,Team,Total Score
B,1,Christophe Killian '18,College of Charleston,21
B,2,Geoffrey Nelson '18,Eckerd College,26
B,3,Alison Knoles '17,University of South Florida,30
B,4,John Roberts '17,Clemson University,34
B,5,Giancarlo Falconi '16,University of Miami,48
B,6,Elizabeth Pemberton '18,College of Charleston,60
B,7,Alexander Katsis '16,Duke University,67
B,8,Kailey Savacool '16,University of North Carolina at Wilmington,73
B,9,Thomas Monson '14,University of Florida,92
B,10,Allison Price '16,Jacksonville University,101
B,11,Bernardo Pineda '16,Rollins College,105
B,12,Aaron Sherman '16,North Carolina State University,111
B,13,James Elder '15,Georgia Institute of Technology,114
B,14,Patrick Kopiwoda '15,University of Tennessee,115
B,15,Daniel Safirstein '16,University of North Carolina,116
B,16,Jared Chrysostom '15,The Citadel,133
B,17,Jonathan Ashworth '16,Auburn University,140
B,18,Samuel Jorgensen '18,University of Georgia,154
