Division,Placement,Skipper,Team,Total Score
B,1,Samuel Armington '18,University of Florida,16
B,2,Samuel Normington '18,Eckerd College,20
B,3,Peter Hidley '17,Jacksonville University,21
B,4,Michael Trebilcock '17,University of South Florida,22
B,5,Bernardo Pineda '16,Rollins College,36
B,6,"Walter Conlan, IV '18",Eckerd College,38
B,7,Thomas Hamby '15,University of South Florida,43
B,8,Allison Price '16,Jacksonville University,46
B,9,Hana Zwick '18,Eckerd College,46
B,10,James Montgomery '17,New College of Florida,51
B,11,Paul Grisko '18,University of South Florida,66
B,12,Victoria Caba '17,Jacksonville University,66
B,13,Patrick Tonissen '15,New College of Florida,75
