Division,Placement,Skipper,Team,Total Score
B,1,John Rolander '17,Tufts University,25
B,2,Kendal Richardson '17,Roger Williams University,39
B,3,Scott Booth '16,Roger Williams University,47
B,4,Camille Matile '17,Northeastern University,60
B,5,Brad Carvalho '15,University of Rhode Island,65
B,6,Henry Stames '18,Roger Williams University,68
B,7,Renee Torrie '18,McGill University,79
B,8,Thomas Gallagher '16,Dartmouth College,79
B,9,Franco Bilik '18,Brown University,81
B,10,Lindsay Doyle '18,University of Vermont,95
B,11,Alexander Paggi '18,U. S. Coast Guard Academy,107
B,12,Karl Ryder '16,Massachusetts Maritime Academy,123
B,13,George Williams '17,University of Connecticut,153
B,14,Kelsey Martins '16,University of Massachusetts at Dartmouth,153
B,15,David Tampellini '17,Sacred Heart University,165
B,16,John Hurley '17,Fairfield University,177
B,17,Benjamin Ritter '16,Holy Cross College,192
