Division,Placement,Skipper,Team,Total Score
A,1,AJ Reiter '17,Georgetown University,17
A,2,Sam White '18,George Washington University,48
A,3,Jay Spector '16,George Washington University,49
A,4,Spencer Nora '17,U. S. Naval Academy,50
A,5,Daniel Birmingham '17,Cornell University,56
A,6,Amanda Stapp '18,Fordham University,62
A,7,Boo Devanny '17,American University,67
A,8,Patrick Mazzeo '18,William and Mary,75
A,9,Chris Lane '17,Loyola University Maryland,82
A,10,Sarah Seski '15,Catholic University of America,113
A,11,Jela-Ni McCarthy '16,Hampton University,114
A,12,Kris Rodriguez '15,Virginia Tech,129
A,13,Aidan Barrett '17,University of Pittsburgh,140
