Division,Placement,Skipper,Team,Total Score
A,1,Casey Klingler '18,Yale University,6
A,2,Megan Yeigh '16,University of Vermont,13
A,3,Mackenzie Needham '15,University of Rhode Island,15
A,4,Emilia Clementi '18,Connecticut College,16
A,5,Devon Rohde '15,U. S. Coast Guard Academy,19
A,6,Rosalind Lesh '16,Massachusetts Institute of Technology,21
A,7,Camille Matile '17,Northeastern University,21
A,8,Hannah Polster '17,Boston University,22
A,9,Courtney Koos '16,Bowdoin College,26
A,10,Taylor Ladd '18,Harvard University,26
A,11,Sara Swanson '16,Roger Williams University,27
A,12,Kate Levinson '15,Tufts University,28
A,13,Shannon Killian '16,Salve Regina University,37
A,14,Johanna Kincaid '15,Brown University,38
