Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,30
A,2,Greg Martinez '18,Georgetown University,54
A,3,Addison Hackstaff '18,U. S. Naval Academy,55
A,4,Markus Edegran '16,St. Mary's College of Maryland,70
A,5,Brendan Shanahan '17,George Washington University,70
A,6,Gary Prieto '18,U. S. Naval Academy,72
A,7,Joseph David '16,Old Dominion University,80
A,8,Philip Youngberg '15,U. S. Naval Academy,83
A,9,Andrew Baird '18,Old Dominion University,92
A,10,Ethan Lounsbury '17,Old Dominion University,92
A,11,Jack Marshall '18,Georgetown University,94
A,12,Clay Broussard '18,Georgetown University,94
A,13,Daniel DelBello '17,George Washington University,95
A,14,Nathan Fields '17,Old Dominion University,102
A,15,Colin Kennedy '17,George Washington University,109
A,16,Alec Chicoine '18,Old Dominion University,119
A,17,Kyle Burgess '17,St. Mary's College of Maryland,126
A,18,Peter Hogan '18,U. S. Naval Academy,136
A,19,Tuckerman Jones '17,Georgetown University,148
A,20,Chris Myers '15,Drexel University,169
