Division,Placement,Skipper,Team,Total Score
A,1,Nick Lane '16,Michigan Technological University,19
A,2,Matthew Declercq '17,Michigan State University,23
A,3,Elliot Lee '18,Grand Valley State University,24
A,4,Jack Greve '15,Western Michigan University,31
A,5,David Gates '16,Northern Michigan University,38
A,6,James Hewitt '17,University of Michigan,51
A,7,Taylor Valentor '16,University of Illinois - Chicago,53
A,8,Libby Reeg '17,Hope College,54
A,9,No show,Northern Michigan University,72
A,10,Elliott Klose '15,Western Michigan University,75
