Division,Placement,Skipper,Team,Total Score
B,1,Ravi Parent '18,Boston University,31
B,2,Samuel Cushing '15,University of Rhode Island,43
B,3,Kyle Brego '17,Massachusetts Maritime Academy,53
B,4,Jackson Hamilton '19,Northeastern University,55
B,5,Philip Koch '16,Bowdoin College,62
B,6,Kate Shaner '16,Tufts University,69
B,7,Charles Welsh '18,Salve Regina University,71
B,8,Jennifer Lee '17,University of Connecticut,83
B,9,Amanda Sommi '16,Tufts University,84
B,10,Alexandre Pag̩ '16,McGill University,93
B,11,Lindsay Doyle '18,University of Vermont,94
B,12,Judas Taylor '18,University of New Hampshire,126
B,13,Jonathan Gougelet '16,Bates College,146
B,14,Kyle Thomas '18,Maine Maritime Academy,150
B,15,Benjamin Ritter '16,Holy Cross College,160
