Division,Placement,Skipper,Team,Total Score
B,1,Alexander Tong '17,Tufts University,23
B,2,Simon Bertocci '16,Boston University,24
B,3,Karl Ryder '16,Massachusetts Maritime Academy,27
B,4,Madeleine Whittier '19,Northeastern University,46
B,5,Alexander Calderwood '18,Massachusetts Maritime Academy,50
B,6,Nathaniel Douglass '18,Maine Maritime Academy,61
B,7,Francis Guiton '16,McGill University,62
B,8,Kelsey Martins '16,University of Massachusetts at Dartmouth,70
B,9,Carl Noble '17,University of New Hampshire,88
B,10,Regan Yeung '16,Bentley University,99
