Division,Placement,Skipper,Team,Total Score
A,1,Margaret Swanson '16,Boston University,7
A,2,Paige Omura '17,Massachusetts Institute of Technology,14
A,3,Lisa Sukharev-Chuyan '16,Massachusetts Institute of Technology,28
A,4,Nathan Housberg '18,Brown University,31
A,5,Emily Lynn '15,Tufts University,32
A,6,Laura Tschiegg '17,Northeastern University,36
A,7,Will Whelen '18 *,Emmanuel College,42
A,8,Kevin Wilkinson '17,McGill University,46
A,9,Shannon Nardi '16,University of Connecticut,55
A,10,Hannah Spiro '15,Brandeis University,55
A,11,Rebecca Freeman '18,Middlebury College,58
A,12,Elizabeth Resnick '15,University of New Hampshire,68
A,13,Shane Skikne '15 *,Wellesley College,74
