Division,Placement,Skipper,Team,Total Score
A,1,Nate Jermain '15,University of Vermont,82
A,2,Alejandro Ruiz-Ramon '15,Tufts University,85
A,3,Scott Houck '15,Dartmouth College,86
A,4,Graham Landy '15,Yale University,87
A,5,Lucas Adams '15,Brown University,88
A,6,Avery Fanning '16,U. S. Coast Guard Academy,94
A,7,Alexander Curtiss '16,St. Mary's College of Maryland,101
A,8,Jack McGuire '17,Bowdoin College,103
A,9,Bryce Kopp '16,Connecticut College,109
A,10,William Macdonald '15,Roger Williams University,111
A,11,Alexander Stewart '17,Massachusetts Institute of Technology,112
A,12,Roger Dorr '18,George Washington University,114
A,13,Stephen Long '17,University of California at Santa Barbara,124
A,14,Christopher Stocke '15,University of South Florida,127
A,15,Arthur Libby '17,SUNY Maritime College,130
A,16,Brian Drumm '15,Harvard University,141
A,17,Michael Saldi '15,Boston University,147
A,18,Ryan Bailey '15,Washington College,156
