Division,Placement,Skipper,Team,Total Score
B,1,Rachel Bryer '17,University of Rhode Island,69
B,2,Michael Booker '15,University of Vermont,72
B,3,Michael Saldi '15,Boston University,73
B,4,Malcolm Lamphere '18,Yale University,79
B,5,Mackenzie Bryan '18,Roger Williams University,81
B,6,Dylan Finneran '15,U. S. Coast Guard Academy,103
B,7,Henry Dumke '17,Boston College,113
B,8,Erin Mullins '16,Bowdoin College,119
B,9,Margaret Kilvert '18,Dartmouth College,121
B,10,Viktor Wettergren '14,Tufts University,128
B,11,John Wehner '18,Northeastern University,133
B,12,Kyle Brego '17,Massachusetts Maritime Academy,160
B,13,Shannon Killian '16,Salve Regina University,175
B,14,Jacob Webster '18,McGill University,181
B,15,Emmet Todd '17,University of New Hampshire,194
