Division,Placement,Skipper,Team,Total Score
A,1,Tristram Craig '18,University of California at Santa Barbara,20
A,2,Ryan Hopps '18,California Maritime Academy,37
A,3,Jordan Pow '17,University of Victoria,38
A,4,Christopher Weis '18,University of California at Santa Barbara,38
A,5,Joseph Schiff '17,University of California at Santa Barbara,39
A,6,Sterling Henken '18,University of California at Santa Barbara,48
A,7,Trevor Hecht '18,University of California at Santa Barbara,73
A,8,Tyler Caroe '15,California State University Long Beach,83
A,9,Oliver Kunz '15,Cal Poly University S.L.O.,101
A,10,Jiachao Yang '15,University of California at San Diego,103
A,11,Manuel Gomez '17,University of Victoria,109
A,12,Samuel Rohrbach '17,University of California at San Diego,117
A,13,Mike Anctil '18,Long Beach City College,121
A,14,Sarah Macpherson '18,University of California at Los Angeles,132
A,15,Yan Rui Goheen '17,University of California at San Diego,136
A,16,Philip Tagatac '17,University of California at Irvine,139
A,17,Cullen Quine '18,University of California at Los Angeles,141
A,18,Levi Matsushima '17,California State University Monterey Bay,141
A,19,Alex Sinclair '16,University of California at San Diego,143
A,20,Erin Kelly '17,University of California at Los Angeles,178
A,21,Peter Casey '18,Westmont College,188
A,22,none,University of California at Davis,189
A,23,none,University of California at Davis,191
A,24,Nick Kurtz '15,University of California at Irvine,213
