Division,Placement,Skipper,Team,Total Score
A,1,Viktor Wettergren '14,Tufts University,2
A,2,Luke Orchardo '16,Northeastern University,5
A,3,Franco Bilik '18,Brown University,5
A,4,Pierre DuPont '16,Tufts University,8
A,5,Michael Saldi '15,Boston University,11
A,6,Casey Gowrie '16,Tufts University,13
A,7,James Beatty '17,Tufts University,14
A,8,Michael Rottier '15,University of Connecticut,15
A,9,Elise Gehling '17,Northeastern University,17
A,10,No show,Emmanuel College,42
A,11,Andrew Snodgrass '17,Bentley University,42
A,12,Sarah Hyman '15,Brandeis University,44
A,13,Christine Reighley '15,Bentley University,47
