Division,Placement,Skipper,Team,Total Score
A,1,Mary Hall '15,U. S. Naval Academy,34
A,2,Nancy Hagood '14,Georgetown University,43
A,3,Andrea Luna '15,Old Dominion University,54
A,4,Adelaide Ferguson '17,Fordham University,74
A,5,Catherine Shanahan '15,St. Mary's College of Maryland,74
A,6,Jennifer Borshoff '15,Cornell University,94
A,7,Liana Folger '15,Hobart and William Smith Colleges,95
A,8,Hannah McNomee '16,George Washington University,97
A,9,Eleanor Conroy '15,Washington College,112
A,10,Amanda Attardi '17,Christopher Newport University,135
A,11,Linor Berezin '17,Queen's University,148
A,12,Mary Margaret Meehan '15,Columbia University,148
A,13,Casey Firth '15,University of Virginia,174
A,14,Rachel Pinkham '16,William and Mary,188
