Division,Placement,Skipper,Team,Total Score
B,1,Alex Brown '18 *,University of Michigan,12
B,2,Ryan Mabie '16,Western Michigan University,18
B,3,Brian Moy '14,University of Illinois - Chicago,33
B,4,Joel Florek '15,Michigan Technological University,41
B,5,Addison Amstutz '17,Grand Valley State University,48
B,6,Ava Karaitis '16,Michigan State University,51
B,7,John Stack '17,Hope College,57
B,8,No show,Northern Michigan University,59
B,9,Cortney Kingsley '18,Northern Michigan University,60
B,10,Robert O'Brien '16,Western Michigan University,62
