Division,Placement,Skipper,Team,Total Score
B,1,Patrick Snow '17,U. S. Naval Academy,55
B,2,Nate Jermain '15,University of Vermont,84
B,3,Dan Nickerson '15,Tufts University,86
B,4,Joseph Kiss '17,Yale University,94
B,5,Charles Sinks '18,Boston College,102
B,6,Charles Rees '16,College of Charleston,109
B,7,Andrew Mollerus '16,Harvard University,111
B,8,Alecsander Tayler '17,Fordham University,111
B,9,Chase Quinn '17,St. Mary's College of Maryland,120
B,10,Deirdre Lambert '15,Dartmouth College,132
B,11,Augie Dale '18,Old Dominion University,135
B,12,Jack Gerli '17,Georgetown University,138
B,13,Henry Vogel '15,Roger Williams University,138
B,14,Sean Cornell '18,University of South Florida,147
B,15,Matthew Coughlin '16,University of Rhode Island,150
B,16,Nick Valente '16,SUNY Maritime College,158
B,17,Alejandro Monllor '17,Eckerd College,169
B,18,Max Neubelt '17,U. S. Merchant Marine Academy,184
