Division,Placement,Skipper,Team,Total Score
B,1,Ty Ingram '18,Massachusetts Institute of Technology,58
B,2,John Rolander '17,Tufts University,65
B,3,Ryan Schmitz '15,Boston College,78
B,4,Patrick Penwell '16,University of Rhode Island,90
B,5,Dylan Farrell '18,Harvard University,98
B,6,Kendal Richardson '17,Roger Williams University,101
B,7,Aynslie D'Avanzo '18,Providence College,131
B,8,Reed Lorimer '18,Boston University,132
B,9,Peter Christensen '18,Northeastern University,148
B,10,Leslie Beedell '16,McGill University,171
B,11,Thomas Pluchino '18,Johnson and Wales University,171
B,12,Justin Morano '17,University of Connecticut,184
B,13,Angelina Todaro '16,Salve Regina University,189
B,14,Andrew Snodgrass '17,Bentley University,215
B,15,Carl Noble '17,University of New Hampshire,243
B,16,Kerry Lydon '17,Wellesley College,265
B,17,Benjamin Ritter '16,Holy Cross College,284
