Division,Placement,Skipper,Team,Total Score
B,1,Cutter O'Connell '18,Massachusetts Institute of Technology,35
B,2,Henry Dumke '17,Boston College,39
B,3,John Rolander '17,Tufts University,49
B,4,Erin Mullins '16,Bowdoin College,57
B,5,Scott Booth '16,Roger Williams University,62
B,6,Jackson Hamilton '19,Northeastern University,63
B,7,Reed Lorimer '18,Boston University,69
B,8,Patrick Isherwood '17,University of Rhode Island,86
B,9,Thomas Gallagher '16,Dartmouth College,100
B,10,Ryan Gershuny '18,University of New Hampshire,129
B,11,Jennifer Lee '17,University of Connecticut,130
B,12,Alexander Calderwood '18,Massachusetts Maritime Academy,135
B,13,Connor Bair-Cucchiaro '15,Bates College,140
B,14,No show,Brandeis University,180
