Division,Placement,Skipper,Team,Total Score
B,1,Sean Beaulieu '18,Salve Regina University,25
B,2,Ellis Tonissi '15,Connecticut College,27
B,3,Alexander Paggi '18,U. S. Coast Guard Academy,27
B,4,George Luber '17,Massachusetts Maritime Academy,42
B,5,Donal Ryan '19,Northeastern University,58
B,6,Emma Davis '17,Brown University,62
B,7,Kelsey Martins '16,University of Massachusetts at Dartmouth,75
B,8,John Coulter '16,Providence College,76
B,9,David Tampellini '17,Sacred Heart University,81
B,10,Eric Sowell '16,Fairfield University,84
B,11,Jared LaFosse-Baker '14,Mitchell College,108
