Division,Placement,Skipper,Team,Total Score
B,1,Maximiliano Agnese '17,University of Pennsylvania,15
B,2,Marissa Golison '16,St. Mary's College of Maryland,30
B,3,Catherine Shanahan '15,St. Mary's College of Maryland,35
B,4,Jill Fattibene '14,Old Dominion University,37
B,5,Austin Powers '17,Christopher Newport University,46
B,6,Giuditta Di Laghi '16,Hampton University,63
B,7,Benjaim Helfand '16,George Washington University,74
B,8,Jakub Tyczynski '15,Drexel University,82
B,9,Dylan Marohn '16,U. S. Merchant Marine Academy,98
B,10,Samuel Keesee '17,William and Mary,103
B,11,Laura Maranto '14,Columbia University,110
B,12,Albert Biddle '17,U. S. Military Academy,125
B,13,Benjamin Jepsen '17,Stevens Institute of Technology,130
B,14,Zachary Kyritsis '14,SUNY Stony Brook,131
B,15,Paolo Bertolotti '16,Columbia University,131
B,16,Henry Pease '16,Princeton University,150
