Division,Placement,Skipper,Team,Total Score
A,1,Jack Swikart '15,University of Pennsylvania,33
A,2,Kyle Burgess '17,St. Mary's College of Maryland,35
A,3,Conor Cashel '14,Columbia University,54
A,4,Veronica Maccari '17,Hampton University,58
A,5,Mary Margaret Meehan '15,Columbia University,62
A,6,Carolyn Smith '17,St. Mary's College of Maryland,63
A,7,Hannah McNomee '16,George Washington University,63
A,8,Ben Buhl '16,Christopher Newport University,70
A,9,Rachel Austin '14,Old Dominion University,83
A,10,Charles Skord '17,U. S. Merchant Marine Academy,91
A,11,Andrew Beckmann '15,U. S. Military Academy,112
A,12,Constantine Spentzos '17,SUNY Stony Brook,116
A,13,Chris Myers '15,Drexel University,116
A,14,Bill Parker '14,William and Mary,125
A,15,Matthew Guenther '14,Stevens Institute of Technology,137
A,16,Andrew Grasso '15,Princeton University,143
