Division,Placement,Skipper,Team,Total Score
B,1,Holly Tullo '17,Stanford University,16
B,2,Lily Katz '17,Stanford University,22
B,3,Yuki Yoshiyasu '16,Stanford University,28
B,4,Olivia Godfrey '17,University of California at Santa Barbara,50
B,5,Sarah Wyman '17,University of California at Los Angeles,51
B,6,Hayden Christensen '17,University of California at Santa Barbara,59
B,7,Andreas Balslev '17,Cal Poly University S.L.O.,72
B,8,Hollis Barth '16,University of Southern California,74
B,9,Janice Wondolleck '15,University of California at Berkeley,101
B,10,Kip Wanaselja '16,University of California at Santa Cruz,101
B,11,Lauren Orloff '16,California State University Monterey Bay,103
B,12,Erika Poynter '16,University of California at San Diego,107
B,13,Alexandra LaBouff '15,University of California at Davis,126
