Division,Placement,Skipper,Team,Total Score
A,1,Ryan Bailey '15,Washington College,22
A,2,Christopher Stessing '14,University of Virginia,42
A,3,Ben Buhl '16,Christopher Newport University,56
A,4,Brendan Shanahan '17,George Washington University,56
A,5,Veronica Maccari '17,Hampton University,62
A,6,Chris Myers '15,Drexel University,67
A,7,Joshua Prucnal '16,University of Maryland,68
A,8,Nicholas Price '16,Virginia Tech,78
A,9,Domenic Re '15,Villanova University,88
A,10,Samuel Keesee '17,William and Mary,89
A,11,Joseph Finley '14,Ocean County College,117
A,12,Andrew Werner '14,Princeton University,128
