Division,Placement,Skipper,Team,Total Score
A,1,AJ Degen '16,University of South Florida,8
A,2,Seth Barrows '15,Eckerd College,11
A,3,Ian Ikeda '17,Jacksonville University,13
A,4,Charlie Bess '17,University of South Florida,16
A,5,Ian Nora '14,Rollins College,21
A,6,Dean Nixon '16,University of South Florida,22
A,7,Sophia Schultz '17,New College of Florida,24
A,8,Joseph Bello '17 *,Florida Atlantic University,29
A,9,Angela Skane '16,University of Florida,37
A,10,Dean Hawn '14 *,University of Miami,39
