Division,Placement,Skipper,Team,Total Score
B,1,Marlena Fauer '14,Yale University,89
B,2,Carolyn Naughton '14,Boston College,90
B,3,Chanel Miller '14,University of Rhode Island,97
B,4,Kayla Ellis '16,U. S. Coast Guard Academy,100
B,5,Megan Grapengeter-Rudnick '17,Brown University,103
B,6,Kelsey Wheeler '14,Dartmouth College,106
B,7,Hanna Vincent '14,Massachusetts Institute of Technology,114
B,8,Hannah Polster '17,Boston University,118
B,9,Kaylee Schwitzer '15,Bowdoin College,130
B,10,Rachel Perry '15,Roger Williams University,157
B,11,Amina Brown '17,University of Vermont,166
B,12,Alexandra Romagnoli '15,Connecticut College,197
B,13,Kate Levinson '15,Tufts University,203
B,14,Camille Matile '17,Northeastern University,212
B,15,Julia Lord '17,Harvard University,216
B,16,Mary Clawson '15,Salve Regina University,240
B,17,Sarah Pollick '14,Middlebury College,264
