Division,Placement,Skipper,Team,Total Score
A,1,Jack Swikart '15,University of Pennsylvania,13
A,2,Alex Dzinbal '17,Webb Institute,28
A,3,Thomas Burke '15,Ocean County College,28
A,4,Tracy Venella '16,Drexel University,31
A,5,Jonah Burke-Kleinman '16,Queen's University,35
A,6,Caitlin McEwen '14,University of Delaware,43
A,7,Peter Heinbockel '16,U. S. Merchant Marine Academy,50
A,8,Malin Ludwig '17,Rutgers University,60
