Division,Placement,Skipper,Team,Total Score
A,1,James Harvey '17,Washington University,16
A,2,Najwa Jumali '16,University of Iowa,28
A,3,Jonathan Ellefsen '16,Indiana University,30
A,4,Madin Akpo-Esambe '17,Northwestern University,46
