Division,Placement,Skipper,Team,Total Score
A,1,Emily Oltrogge '15,University of Minnesota,19
A,2,Christopher Cyr '16,University of Michigan,28
A,3,Mike Flanigan '15,University of Notre Dame,34
A,4,Ryan Grosch '14,University of Minnesota,36
A,5,Soren Walljasper '17,University of Wisconsin,51
A,6,Ian Norman '18,University of Wisconsin,55
A,7,Amelia Shankwitz '17,University of Wisconsin,57
A,8,Benjamin Otten '14,University of Wisconsin Milwaukee,59
A,9,Lucas Bertolet '17,Northwestern University,66
A,10,James Harvey '17,Washington University,66
A,11,Olivia Zwierski-Moran '16,University of Illinois - Chicago,68
A,12,Thomas Chesnutt '14,Lawrence University,101
A,13,Tyler Weiss '15,University of Michigan,103
A,14,Harry Posner '16,University of Chicago,109
A,15,Corey Alt '17,Grinnell College,121
A,16,Tim Dooley '17,Grinnell College,126
A,17,Bryan Enriquez '15,University of Notre Dame,126
