Division,Placement,Skipper,Team,Total Score
A,1,Scott Doyle '14,California Maritime Academy,9
A,2,Corey Lynch '17,California Maritime Academy,10
A,3,Dylan Ale '15,Santa Clara University,14
A,4,Jacob Hiew '15,University of California at Berkeley,18
A,5,Mark Hurdle '13,California State University Monterey Bay,21
A,6,Lucas Murray '15,University of California at Davis,22
A,7,Dylan Skeffington '14,University of California at Berkeley,28
A,8,Ian Spilman '15,University of California at Santa Cruz,29
A,9,Mike McCarthy '14,University of California at Santa Cruz,37
A,10,Christina Stege '14,California State University Monterey Bay,39
A,11,David Macko '14,California State University Monterey Bay,39
A,12,Jason Barr '17,University of California at San Diego,47
A,13,Yan Rui Goheen '17,University of California at San Diego,51
A,14,Connor Bockman '15,University of California at Davis,58
