Division,Placement,Skipper,Team,Total Score
A,1,Maarten Eenkema Van Dijk '14,Northeastern University,5
A,2,Victoria McGruer '17,Northeastern University,10
A,3,Kyle Joba-Woodruff '17,Massachusetts Institute of Technology,20
A,4,Solomon Tarlin '17,Boston University,26
A,5,Minot Frye '16,Northeastern University,27
A,6,No show,Northeastern University,36
A,7,No show,Northeastern University,38
A,8,No show,Emmanuel College,41
A,9,Christopher Voorman '14,Johnson and Wales University,48
A,10,Peter Christensen '18,Northeastern University,50
A,11,Erin Meltzer '14,Johnson and Wales University,54
A,12,Moussa Diolombi '15,Northeastern University,56
A,13,Jorlyn Le Garrec '17,Massachusetts Institute of Technology,63
A,14,Christopher Mark '14,Wellesley College,66
A,15,Kelsey Zuch '16,Boston University,79
A,16,Juliette Mann '17,Wellesley College,84
