Division,Placement,Skipper,Team,Total Score
A,1,Alex Dzinbal '17,Webb Institute,17
A,2,Liam Boyle '16,Ocean County College,18
A,3,Jeffrey Proko '18,Drexel University,24
A,4,Evan Shone '17,University of Delaware,31
A,5,Cruz Vargas '15,University of Pennsylvania,45
