Division,Placement,Skipper,Team,Total Score
B,1,Mary Hall '15,U. S. Naval Academy,69
B,2,Elliott Morrill '15,Hobart and William Smith Colleges,71
B,3,Ryan Davidson '16,College of Charleston,72
B,4,Alex Post '15,Georgetown University,74
B,5,Edmund Cooper '17,St. Mary's College of Maryland,85
B,6,Ryan Seago '14,University of Michigan,97
B,7,Andrea Luna '15,Old Dominion University,97
B,8,Michael Lee '14,University of Wisconsin,106
B,9,Connor Astwood '16,Boston University,112
B,10,Robert Savoie '14,Eckerd College,115
B,11,MaryClaire Kiernan '17,Tufts University,126
B,12,Kaylee Schwitzer '15,Bowdoin College,141
B,13,Colleen Hartman '13,University of South Florida,147
B,14,Julia Paxton '14,SUNY Maritime College,158
