Division,Placement,Skipper,Team,Total Score
B,1,Jacob Martz '17,Boston College,42
B,2,Patrick Penwell '16,University of Rhode Island,45
B,3,Rolfe Glover '16,Tufts University,57
B,4,Alexandra Romagnoli '15,Connecticut College,61
B,5,Kate Levinson '15,Tufts University,73
B,6,Christopher Jensen '14,Salve Regina University,75
B,7,Reid Secondo '16,Brown University,80
B,8,Tristan Janowicz '16,Providence College,89
B,9,Peter Christensen '18,Northeastern University,95
B,10,Shannon Killian '16,Salve Regina University,109
B,11,Joseph Dragon '17,Massachusetts Maritime Academy,124
B,12,Karl Ryder '16,Massachusetts Maritime Academy,126
B,13,Cordelia Prouvost '17,Middlebury College,165
B,14,Kelsey Martins '16,University of Massachusetts at Dartmouth,178
B,15,Brady Winn '17,Amherst College,179
B,16,Emily Peabody '16,University of New Hampshire,180
B,17,Erin Meltzer '14,Johnson and Wales University,185
B,18,Andrew Silhavy '14,University of Connecticut,195
