Division,Placement,Skipper,Team,Total Score
B,1,Judge Ryan '14,Brown University,54
B,2,Christopher Segerblom '14,Yale University,58
B,3,William Bailey '15,Boston College,73
B,4,IG Schottlaender '14,Connecticut College,77
B,5,Alexander Stewart '17,Massachusetts Institute of Technology,80
B,6,Michael Drumm '15,Harvard University,81
B,7,Maximiliano Agnese '17,University of Pennsylvania,87
B,8,Robert Floyd '17,Dartmouth College,94
B,9,Connor Corgard '16,Roger Williams University,108
B,10,John Wallace '14,St. Mary's College of Maryland,134
B,11,Hannah McNomee '16,George Washington University,144
B,12,Daniel Birmingham '17,Cornell University,169
B,13,Charles Peck '15,U. S. Naval Academy,177
B,14,Dylan Finneran '15,U. S. Coast Guard Academy,178
B,15,Matthew Schoene '15,SUNY Maritime College,180
B,16,Sydney Mandelbaum '17,Princeton University,223
B,17,Elizabeth Siegal '16,Columbia University,230
