Division,Placement,Skipper,Team,Total Score
A,1,Molly McKinney '14,Stanford University,19
A,2,Maeve White '17,Stanford University,30
A,3,Ginger Luckey '16,University of California at Santa Barbara,36
A,4,Scott Buckstaff '17,Stanford University,37
A,5,Jennifer Hays '17,University of California at Berkeley,57
A,6,Keenan Chung '17,University of California at Santa Barbara,60
A,7,Erica Parker '14,University of California at Los Angeles,63
A,8,Kendall Sanson '15,University of Southern California,71
A,9,Mike McCarthy '14,University of California at Santa Cruz,81
A,10,Joseph Lausten '17,Cal Poly University S.L.O.,102
A,11,Christina Stege '14,California State University Monterey Bay,105
A,12,Elsa Felgar '16,University of California at San Diego,121
A,13,Sarah Stowell '14,University of California at Davis,128
