Division,Placement,Skipper,Team,Total Score
B,1,Hanna Vincent '14,Massachusetts Institute of Technology,35
B,2,Chanel Miller '14,University of Rhode Island,36
B,3,Courtney Koos '16,Bowdoin College,44
B,4,Kelly McGlynn '15,Brown University,48
B,5,Amina Brown '17,University of Vermont,50
B,6,Hannah Polster '17,Boston University,52
B,7,Rachel Perry '15,Roger Williams University,78
B,8,Astrid Pacini '16,Yale University,87
B,9,Sarah Fuller '16,University of Connecticut,93
B,10,Camille Matile '17,Northeastern University,95
B,11,Madelaine Harrison '16,Columbia University,108
