Division,Placement,Skipper,Team,Total Score
A,1,Scott Buckstaff '17,Stanford University,36
A,2,Mark Ryan '15,California State University Long Beach,45
A,3,Brandon Wood '14,Santa Clara University,50
A,4,Cameron Hutcheson '14,University of Southern California,56
A,5,Ian Stokes '16,University of California at Santa Barbara,64
A,6,Cobi Allen '16,University of California at Santa Barbara,71
A,7,Ginger Luckey '16,University of California at Santa Barbara,76
A,8,Sunny Scarbrough '17,California State University Long Beach,84
A,9,Nicolas Delfino '16,University of California at San Diego,93
A,10,Kiersten McDonald '15,Cal Poly University S.L.O.,111
A,11,Brett Farrell '17,University of California at San Diego,123
A,12,Nicholas Weis '15,University of California at Irvine,129
A,13,Spenser Branch '14,Arizona State University,134
A,14,Dylan Skeffington '14,University of California at Berkeley,142
A,15,Mark Hurdle '13,California State University Monterey Bay,143
A,16,Keenan Chung '17,University of California at Santa Barbara,148
A,17,Alex Verdoia '15,University of California at Santa Cruz,178
A,18,Daniel Baldassare '15,University of California at Davis,178
A,19,Alexandre Mutricy '17,University of California at Berkeley,193
A,20,Ian Markowitz '17,University of California at Berkeley,196
A,21,Steven Hopkins '17,Long Beach City College,202
A,22,Mike McCarthy '14,University of California at Santa Cruz,218
A,23,Gabriel Monti '15,University of California at Los Angeles,222
A,24,Anthony Helm '15,University of California at Santa Barbara,224
A,25,Andreas Balslev '17,Cal Poly University S.L.O.,234
A,26,James Heller '15,University of California at Irvine,235
A,27,Nils-Erik Rundquist '17,University of California at San Diego,247
A,28,John Beutter '17,University of California at Los Angeles,251
