Division,Placement,Skipper,Team,Total Score
B,1,Liam Boyle '16,Ocean County College,21
B,2,Paolo Bertolotti '16,Columbia University,32
B,3,Rory Mess '16,University of Buffalo,37
B,4,Casey Jackson '17,Villanova University,49
B,5,Jeffrey Proko '18,Drexel University,52
B,6,Maxwell Ryder '16,University of Pennsylvania,63
B,7,Chris Anderson '16,William and Mary,65
B,8,Charles Herlihy '14,Penn State University,68
B,9,Brogan Savage '15,Monmouth University,78
