Division,Placement,Skipper,Team,Total Score
B,1,Katia DaSilva '15,Georgetown University,31
B,2,Marissa Lihan '14,U. S. Naval Academy,70
B,3,Corina Radtke '14,Old Dominion University,79
B,4,Lindsey Ludwig '14,Cornell University,83
B,5,Brooke Lyon '14,Hobart and William Smith Colleges,90
B,6,Veronica Maccari '17,Hampton University,92
B,7,Emily Bicks '16,Colgate University,95
B,8,Johanna Monro '16,Fordham University,97
B,9,Carolyn Smith '17,St. Mary's College of Maryland,98
B,10,Maria Sinagra '16,George Washington University,100
B,11,Kathryn Luly '14,University of Rochester,134
B,12,Laura Maranto '14,Columbia University,153
B,13,Joy MacDonald '14,Queen's University,169
B,14,Meaghan Harding '16,University of Pennsylvania,180
