Division,Placement,Skipper,Team,Total Score
A,1,Henry Dumke '17,Boston College,57
A,2,Kelly McGlynn '15,Brown University,60
A,3,Liz Dubovik '15,Connecticut College,61
A,4,James Moody '16,Tufts University,63
A,5,Matthew Coughlin '16,University of Rhode Island,71
A,6,Robert Lippincott '14,Salve Regina University,76
A,7,John Silvestri '16,Salve Regina University,77
A,8,Camille Matile '17,Northeastern University,82
A,9,Sam Gates '17,Tufts University,98
A,10,Lou Magarelli '16,Providence College,115
A,11,Robert Queisser '16,Massachusetts Maritime Academy,118
A,12,Andrew Morgan '15,Massachusetts Maritime Academy,126
A,13,Paige Fagan '14,University of New Hampshire,154
A,14,Jennifer Lee '17,University of Connecticut,166
A,15,Christopher Voorman '14,Johnson and Wales University,167
A,16,Kelsey Delosh '17,University of Massachusetts at Dartmouth,177
A,17,Meghan Colwell '16,Middlebury College,180
A,18,Amelia Vinciguerra '17,Amherst College,208
