Division,Placement,Skipper,Team,Total Score
A,1,Morgan Kiss '15,Yale University,66
A,2,Erika Reineke '16,Boston College,83
A,3,Deirdre Lambert '15,Dartmouth College,96
A,4,Rachel Bryer '17,University of Rhode Island,110
A,5,Erin Mullins '16,Bowdoin College,125
A,6,Sky Adams '14,Brown University,126
A,7,Nikole Barnes '17,U. S. Coast Guard Academy,127
A,8,Liz Dubovik '15,Connecticut College,132
A,9,Megan Yeigh '16,University of Vermont,139
A,10,Rosalind Lesh '16,Massachusetts Institute of Technology,155
A,11,Elizabeth Glivinski '14,Boston University,161
A,12,Caitlin Watson '14,Harvard University,169
A,13,Annie Schmidt '14,Roger Williams University,170
A,14,MaryClaire Kiernan '17,Tufts University,200
A,15,Victoria McGruer '17,Northeastern University,219
A,16,Shannon Killian '16,Salve Regina University,256
A,17,Meghan Colwell '16,Middlebury College,267
