Division,Placement,Skipper,Team,Total Score
B,1,Marlena Fauer '14,Yale University,89
B,2,Hanna Vincent '14,Massachusetts Institute of Technology,109
B,3,Kelsey Wheeler '14,Dartmouth College,125
B,4,Grace Lucas '14,College of Charleston,135
B,5,Corina Radtke '14,Old Dominion University,136
B,6,Molly McKinney '14,Stanford University,144
B,7,Marissa Lihan '14,U. S. Naval Academy,163
B,8,Brooke Lyon '14,Hobart and William Smith Colleges,163
B,9,Kayla Ellis '16,U. S. Coast Guard Academy,164
B,10,Chanel Miller '14,University of Rhode Island,165
B,11,Solvig Sayre '14,Eckerd College,168
B,12,Carolyn Naughton '14,Boston College,171
B,13,Sky Adams '14,Brown University,174
B,14,Leslie Poole '16,University of Wisconsin,180
B,15,Katia DaSilva '15,Georgetown University,186
B,16,Colleen Hartman '13,University of South Florida,187
B,17,Kaylee Schwitzer '15,Bowdoin College,202
B,18,Cecilia Jansson '15,University of Hawaii,246
