Division,Placement,Skipper,Team,Total Score
A,1,Scott Doyle '14,California Maritime Academy,8
A,2,Corey Lynch '17,California Maritime Academy,19
A,3,Dylan Skeffington '14,University of California at Berkeley,20
A,4,Dylan Ale '15,Santa Clara University,21
A,5,Mark Hurdle '13,California State University Monterey Bay,26
A,6,Ian Spilman '15,University of California at Santa Cruz,31
A,7,Jacob Hiew '15,University of California at Berkeley,33
A,8,Mike McCarthy '14,University of California at Santa Cruz,36
A,9,Lucas Murray '15,University of California at Davis,38
A,10,Christina Stege '14,California State University Monterey Bay,48
A,11,David Macko '14,California State University Monterey Bay,50
A,12,Jason Barr '17,University of California at San Diego,64
A,13,Yan Rui Goheen '17,University of California at San Diego,66
A,14,Michelle Christensen '14,University of California at Davis,71
