Division,Placement,Skipper,Team,Total Score
B,1,John Hill '13,California State University Long Beach,9
B,2,Grant Rickon '16,University of California at Santa Barbara,12
B,3,John Coakley '16,University of Southern California,13
B,4,Remy Margerum '17,University of California at Santa Barbara,17
B,5,Nicholas Weis '15,University of California at Irvine,17
B,6,Olivia Gebelein '15,University of Southern California,29
B,7,Tyler Webb '15,California State University Long Beach,32
B,8,Joseph McArdle '14,University of California at San Diego,32
B,9,Elizabeth Hays '17,University of California at Los Angeles,35
B,10,Brett Farrell '17,University of California at San Diego,35
B,11,Graham Bultema '15,Cal Poly University S.L.O.,38
B,12,Anthony Helm '15,University of California at Santa Barbara,55
B,13,Conor McGee '17,Arizona State University,59
B,14,Hollis Barth '16,University of Southern California,60
B,15,Jason Barr '17,University of California at San Diego,67
B,16,Kyle Clarke '15,California State University Channel Islands,68
B,17,Justin McAlister '17,Cal Poly University S.L.O.,69
B,18,Danielle Sams '16,University of California at San Diego,70
B,19,Kevin Chao '14,University of California at Los Angeles,74
B,20,Kimberly Alcorn '15,University of California at Los Angeles,74
B,21,Ellen Suder '16,University of California at Irvine,76
B,22,Daniel Diaz '15,University of California at Irvine,83
B,23,Ismael Munoz '15,University of California at San Diego,85
B,24,Jason Barr '17,University of California at San Diego,92
