Division,Placement,Skipper,Team,Total Score
B,1,Maxwell Simmons '17,Boston College,36
B,2,Lizzy Hamilton '15,Bowdoin College,40
B,3,Reid Secondo '16,Brown University,42
B,4,Philip Koch '16,Bowdoin College,46
B,5,Thomas Gallagher '16,Dartmouth College,54
B,6,James Kennedy '17,Roger Williams University,58
B,7,John Silvestri '16,Salve Regina University,60
B,8,Conor Lodge '14,Northeastern University,62
B,9,Bradley Brown '15,U. S. Coast Guard Academy,63
B,10,Hannah Polster '17,Boston University,66
B,11,Adam Ceely '15,University of Vermont,76
B,12,Peter Bailey '15,Brown University,80
B,13,Genevieve Marquardt '15,Salve Regina University,83
B,14,George Luber '17,Massachusetts Maritime Academy,106
B,15,Terry Duncan '15,Middlebury College,109
B,16,Matthew Gibbs '17,University of Rhode Island,115
B,17,Henry Lewis '16,Yale University,133
B,18,Erin Meltzer '14,Johnson and Wales University,142
