Division,Placement,Skipper,Team,Total Score
B,1,Katia DaSilva '15,Georgetown University,45
B,2,Kayla Gibson '15,College of Charleston,47
B,3,Hanna Vincent '14,Massachusetts Institute of Technology,53
B,4,Marly Isler '16,Yale University,57
B,5,Sarah Mackey '16,College of Charleston,59
B,6,Kayla Ellis '16,U. S. Coast Guard Academy,61
B,7,Solvig Sayre '14,Eckerd College,64
B,8,Leslie Poole '16,University of Wisconsin,76
B,9,Colleen Hartman '13,University of South Florida,89
B,10,Hannah Polster '17,Boston University,92
B,11,Lily Katz '17,Stanford University,95
B,12,Hannah Schmidt '17,Washington College,120
