Division,Placement,Skipper,Team,Total Score
A,1,Adam Pokras '14,University of Hawaii,38
A,2,Madeline Kennedy '14,University of Hawaii,47
A,3,Kendall Sanson '15,University of Southern California,53
A,4,David Berry '16,University of Victoria,70
A,5,No show,Hosei University,85
A,6,Jeremy Hitchcock '17,University of Hawaii,91
A,7,Cameron Hutcheson '14,University of Southern California,95
A,8,Elizabeth Hays '17,University of California at Los Angeles,95
A,9,Julian Soto '14,University of Hawaii,97
A,10,Manuel Gomez '17,University of Victoria,106
A,11,Nicolas Delfino '16,University of California at San Diego,117
A,12,Jeffrey Tedmori '15,California State University Channel Islands,126
A,13,John Beutter '17,University of California at Los Angeles,163
