Division,Placement,Skipper,Team,Total Score
A,1,Maarten Eenkema Van Dijk '14,Northeastern University,47
A,2,Ben Weigel '14,Tufts University,52
A,3,Patrick Penwell '16,University of Rhode Island,53
A,4,Ryan Schmitz '15,Boston College,54
A,5,Kaylee Schwitzer '15,Bowdoin College,62
A,6,Laura Dunphy '15,Massachusetts Institute of Technology,79
A,7,Michael Saldi '15,Boston University,81
A,8,Kelly McGlynn '15,Brown University,82
A,9,MaryClaire Kiernan '17,Tufts University,86
A,10,Juan Perdomo '17,Harvard University,86
A,11,Hunter Johnstone '16,Dartmouth College,90
A,12,Christopher Jensen '14,Salve Regina University,97
A,13,Bradley Brown '15,U. S. Coast Guard Academy,98
A,14,Robert Lippincott '14,Salve Regina University,100
A,15,Michael Rottier '15,University of Connecticut,133
A,16,No show,Emmanuel College,164
