Division,Placement,Skipper,Team,Total Score
B,1,Seth Barrows '15,Eckerd College,13
B,2,Grant Lorimer '15,Denison University,45
B,3,Andrew Rush '17,Ohio State University,45
B,4,Jacob Henley '17,Michigan Technological University,49
B,5,Ryan Mabie '16,Western Michigan University,50
B,6,Otto Wenzler '16,Miami University,58
B,7,Emily Schneider '17,Ohio State University,59
B,8,Kishen Das '14,University of Buffalo,66
B,9,Peter Roehmholdt '14,University of Notre Dame,79
B,10,Drew Blackburn '17,University of Toledo,98
B,11,none,Ohio University,126
B,12,none,Ohio University,128
