Division,Placement,Skipper,Team,Total Score
C,1,Henry Dumke '17,Boston College,48
C,2,Christopher Ford '16,Massachusetts Institute of Technology,51
C,3,OJ O'Connell '15,University of Vermont,52
C,4,Mackenzie Needham '15,University of Rhode Island,64
C,5,Bennett Capozzi '17,Harvard University,73
C,6,Christopher Jensen '14,Salve Regina University,74
C,7,Thomas Gallagher '16,Dartmouth College,84
C,8,Nicholas Arabia '16,Boston University,100
C,9,Reid Secondo '16,Brown University,104
C,10,Peter Christensen '18,Northeastern University,111
C,11,Peter Kerby-Miller '17,Middlebury College,133
C,12,Zachary Karakouzian '16,University of New Hampshire,144
C,13,MacKenzie MacRae '16,Bates College,145
