Division,Placement,Skipper,Team,Total Score
B,1,Morgan Kiss '15,Yale University,64
B,2,Sarah Williams '16,Dartmouth College,122
B,3,Johanna Kincaid '15,Brown University,137
B,4,Rebekah Schiff '16,College of Charleston,141
B,5,Rachel Perry '15,Roger Williams University,161
B,6,Carolyn Smith '17,St. Mary's College of Maryland,165
B,7,Chanel Miller '14,University of Rhode Island,166
B,8,Kayla Ellis '16,U. S. Coast Guard Academy,166
B,9,Corina Radtke '14,Old Dominion University,168
B,10,Brooke Lyon '14,Hobart and William Smith Colleges,178
B,11,Lindsey Ludwig '14,Cornell University,182
B,12,Courtney Koos '16,Bowdoin College,182
B,13,Maria Sinagra '16,George Washington University,186
B,14,Merritt Moran '14,Georgetown University,192
B,15,Hannah Hughes '17,U. S. Naval Academy,193
B,16,Rebecca Quirke '17,Connecticut College,201
B,17,Kate Levinson '15,Tufts University,229
B,18,Johanna Monro '16,Fordham University,246
