Division,Placement,Skipper,Team,Total Score
B,1,Hanna Vincent '14,Massachusetts Institute of Technology,63
B,2,Nikole Barnes '17,U. S. Coast Guard Academy,67
B,3,Marlena Fauer '14,Yale University,70
B,4,Megan Grapengeter-Rudnick '17,Brown University,94
B,5,Sophie Bermudez '16,Harvard University,98
B,6,Sarah Williams '16,Dartmouth College,99
B,7,Carolyn Smith '17,St. Mary's College of Maryland,101
B,8,Corina Radtke '14,Old Dominion University,105
B,9,Grace Lucas '14,College of Charleston,114
B,10,Amina Brown '17,University of Vermont,127
B,11,Carolyn Naughton '14,Boston College,129
B,12,Alison Knoles '17,University of South Florida,130
B,13,Lizzy Hamilton '15,Bowdoin College,134
B,14,Hannah Polster '17,Boston University,135
B,15,Quinn Howes '16,Cornell University,136
B,16,Chanel Miller '14,University of Rhode Island,146
B,17,Brooke Lyon '14,Hobart and William Smith Colleges,149
B,18,Rachel Perry '15,Roger Williams University,157
