Division,Placement,Skipper,Team,Total Score
A,1,Cougars,College of Charleston,110
A,2,Midshipmen,U. S. Naval Academy,123
A,3,Bulls,University of South Florida,164
A,4,Terriers,Boston University,167
A,5,Rainbows,University of Hawaii,184
A,6,Tritons,Eckerd College,188
