Division,Placement,Skipper,Team,Total Score
B,1,Ian Barrows '17,Yale University,9
B,2,Fletcher Sims '14,St. Mary's College of Maryland,18
B,3,Michael Croteau '15,Bowdoin College,25
B,4,Madeline Kennedy '14,University of Hawaii,27
B,5,Judge Ryan '14,Brown University,30
B,6,Andrea Luna '15,Old Dominion University,32
B,7,Fernando Monllor '16,University of South Florida,37
B,8,Michael Drumm '15,Harvard University,42
B,9,Erika Reineke '16,Boston College,47
B,10,Will Holz '17,Fordham University,48
B,11,Ryan Grosch '14,University of Minnesota,52
B,12,Ryan Bailey '15,Washington College,54
B,13,Melany Johnson '15,Eckerd College,62
B,14,John Hill '13,California State University Long Beach,65
B,15,Michael Swanson '16,Tulane University,75
B,16,John Roberts '17,Clemson University,78
B,17,Lily Grimshaw '15,University of Washington,78
B,18,John Schneider '16,University of Notre Dame,80
