Division,Placement,Skipper,Team,Total Score
A,1,Pearson Potts '16,Brown University,24
A,2,IG Schottlaender '14,Connecticut College,25
A,3,Alecsander Tayler '17,Fordham University,25
A,4,Joseph Kiss '17,Yale University,34
A,5,Robert Floyd '17,Dartmouth College,34
A,6,Bradley Brown '15,U. S. Coast Guard Academy,36
A,7,Julia Paxton '14,SUNY Maritime College,42
A,8,Jay Spector '16,George Washington University,47
A,9,Adam Ceely '15,University of Vermont,57
A,10,Chris Myers '15,Drexel University,62
A,11,James Codega '14,Webb Institute,62
A,12,Collin Clark '14,Cornell University,67
A,13,Albert Biddle '17,U. S. Military Academy,72
A,14,William Gomez '16,Williams College,73
A,15,Isabelle Holt '17,Columbia University,74
A,16,Ross Swerling '16,Rochester Institute of Technology,84
