Division,Placement,Skipper,Team,Total Score
B,1,Patrick Penwell '16,University of Rhode Island,22
B,2,James Moody '16,Tufts University,32
B,3,Nathan Allman '16,Brown University,41
B,4,Jacob Martz '17,Boston College,45
B,5,Amina Brown '17,University of Vermont,50
B,6,Kate Levinson '15,Tufts University,63
B,7,Emily Petno '16,Dartmouth College,67
B,8,Kendal Richardson '17,Roger Williams University,72
B,9,Timothy Harding '15,Brown University,74
B,10,Matthew Orgill '16,U. S. Coast Guard Academy,90
B,11,Ryan Novak-Smith '17,Massachusetts Maritime Academy,92
B,12,Peter Christensen '18,Northeastern University,104
B,13,Genevieve Marquardt '15,Salve Regina University,106
B,14,Lou Magarelli '16,Providence College,112
B,15,Erin Meltzer '14,Johnson and Wales University,131
B,16,Brendan Sleight '17,University of New Hampshire,140
B,17,Henry Lewis '16,Yale University,152
B,18,Briana Travers '17,Holy Cross College,158
B,19,Kevin Winnie '16,Wesleyan University,171
B,20,David Tampellini '17,Sacred Heart University,176
